x,y
38.71717977,9.08688179
38.71722765,8.90091367
38.7172309,8.89127581
38.71725563,9.04713102
38.71726169,9.06552676
38.71727904,8.87641257
38.71729058,8.89092722
38.71729235,8.85510245
38.71730682,8.84196341
38.71731449,9.04510638
38.71733462,8.85171021
38.71738703,9.03900577
38.71743148,8.91961319
38.71746535,8.9386597
38.7174715,8.89200061
38.71754115,8.85884313
38.71754406,9.02876843
38.71758779,8.91860111
38.71760126,8.89180007
38.71760411,8.88564525
38.71763836,9.08685055
38.71770407,9.06078817
38.71771231,9.0315821
38.71773935,8.95618233
38.71774295,8.92954206
38.71780441,9.08453959
38.71781468,9.075766
38.71784123,8.93414946
38.71786941,9.04632163
38.717887,9.07163805
38.71790186,9.01207822
38.71791383,8.91119423
38.71791809,8.87925177
38.71794961,9.04436053
38.71799057,9.06399858
38.71800535,8.89788479
38.71800592,9.00192461
38.71800872,8.89836894
38.71802324,8.94250876
38.71804293,8.91527222
38.71806416,8.9836082
38.71815368,9.07961037
38.71816944,9.02188926
38.71817543,8.95847693
38.71817576,9.05611279
38.71821882,9.07081971
38.71822394,8.88497671
38.7183009,8.98358635
38.71834501,9.09065427
38.71834968,9.01620411
38.71838356,9.01129325
38.71841236,8.99392159
38.71842254,9.05696711
38.71842883,9.08016965
38.71844768,8.99122754
38.71845626,9.04420771
38.71851483,9.00657839
38.71856888,8.91830975
38.7186913,9.04362364
38.71869331,9.02129428
38.71874631,8.86043133
38.71874824,9.04158274
38.71875068,8.85529562
38.7187703,8.84664059
38.71880073,8.88425829
38.71881072,8.94418362
38.71882928,8.98530188
38.71884475,8.88262819
38.71893255,8.96198536
38.71896602,8.9680514
38.71898928,8.89775923
38.71899877,9.06732097
38.71902175,8.86969988
38.71903007,9.06347489
38.71903262,8.98128993
38.71903546,8.99303907
38.71904765,8.87380743
38.71905933,8.96389966
38.71905942,9.08938278
38.7190638,9.01696133
38.71911019,8.93213333
38.71911703,8.88631656
38.7191302,8.8381296
38.71914635,9.01744897
38.71931503,9.01570203
38.71932408,8.98978178
38.71934738,9.00289889
38.71934991,9.06673387
38.71940777,8.94726575
38.71944089,9.07534339
38.71949024,9.00790717
38.71955723,8.95494347
38.71957157,8.97909543
38.71959115,8.91828938
38.71960278,8.93003954
38.71961972,8.89962073
38.71963477,8.99939342
38.71965877,9.04673326
38.71967963,8.83704575
38.71970236,9.0189359
38.71975852,9.08488548
38.71975861,9.0169486
38.71977149,8.97728044
38.71977538,8.98237655
38.71981097,8.98549001
38.71981224,9.0317058
38.71983736,8.86577863
38.71985605,8.87609603
38.71986603,8.88426809
38.71988333,9.04613979
38.71989063,8.91147113
38.71989425,8.94163004
38.71992629,9.04681773
38.72002329,9.03535308
38.72004936,8.96636619
38.72005308,9.02537198
38.72008465,8.89976856
38.72008477,8.92310025
38.72009094,9.00642152
38.72012305,9.00599191
38.72016151,8.91004873
38.72016419,9.08295375
38.72021166,9.02474677
38.72025779,8.87599892
38.72026234,8.86299266
38.72030716,9.00694618
38.72035613,8.83676594
38.72039088,9.03958334
38.72039302,8.86195794
38.72040334,8.89720311
38.72040872,8.9840856
38.72045012,9.07527083
38.72048526,8.95301717
38.720492,8.85383697
38.72051336,9.08645219
38.72054482,8.98144574
38.7205533,8.9699051
38.7205855,8.89329863
38.72061328,9.08232872
38.72062017,8.89890288
38.72062208,9.04371088
38.72062382,8.86564653
38.7206386,8.86379954
38.7206462,8.96448307
38.72066579,9.02334498
38.72072252,9.0398315
38.72074666,9.04262544
38.72074688,8.94596378
38.7207769,8.99950755
38.72079381,8.89503244
38.72083059,9.02019653
38.72088336,9.01373735
38.72099288,9.09098848
38.72099546,8.85370396
38.72105955,9.08403051
38.72107504,9.05352908
38.72111309,8.89381583
38.72111691,9.07823022
38.72114457,8.84727772
38.72115117,8.87807712
38.72116277,8.90990025
38.72117139,9.05119832
38.72117877,8.96614648
38.72125504,8.86557209
38.72128918,8.87827485
38.72128966,8.92646728
38.72130739,9.01109232
38.72138293,9.06416203
38.72139862,8.91826375
38.72141699,8.92531152
38.72148204,8.86575254
38.72149033,8.8932773
38.72149998,8.89133388
38.72151252,8.85829814
38.72151594,8.95276025
38.72157098,8.84241715
38.72158181,8.97528187
38.72161484,8.94894954
38.72166279,8.96691621
38.72168587,8.84494784
38.7217443,8.90318001
38.72179375,8.84271807
38.72180236,9.06139142
38.72181424,8.9129927
38.72181577,8.84480696
38.72186882,9.00241054
38.72189557,8.93009403
38.72192931,9.04958693
38.72194376,9.07200967
38.72198483,8.99647767
38.72202196,8.86762304
38.72216711,8.97573335
38.72217207,8.89225878
38.7221807,8.86999285
38.72220292,8.94717953
38.72221495,9.06501262
38.72223691,8.93803959
38.72224813,9.05345214
38.72225245,8.91070213
38.722264,8.9680288
38.72227869,8.96719047
38.7222934,8.99720744
38.72233206,9.0364969
38.72234857,9.06853615
38.72236146,8.89541964
38.72238802,8.92104902
38.72240219,9.06150849
38.72242321,9.07679281
38.7224447,9.06767456
38.7224584,9.02591636
38.72246445,8.99037893
38.72248445,9.00682567
38.72249095,8.88408181
38.72254338,8.99555428
38.72259842,9.01735252
38.72262961,9.08825937
38.7226434,9.06489253
38.72264368,9.06422894
38.72266673,9.00429
38.72269858,8.90673554
38.72271877,8.83909847
38.72276569,8.93791453
38.72278902,9.04668444
38.72278925,9.0632933
38.72279047,8.93935563
38.7228312,8.89412168
38.72288521,9.03917524
38.72292089,9.00465726
38.72294719,8.96712865
38.72298023,8.9765723
38.72306319,8.87567227
38.72307866,8.90944612
38.72310367,8.99128473
38.72311105,8.91693667
38.72314143,8.87528057
38.72319483,9.07651322
38.72320433,8.85258632
38.72323166,9.09041595
38.72327863,8.85212454
38.72328151,8.91408046
38.72337336,9.03782633
38.72338244,8.94144258
38.72339014,8.9461373
38.72339591,9.03300807
38.72341062,9.07653006
38.72343953,9.07946733
38.7234458,8.83716987
38.72345259,8.94021103
38.72346498,8.86506998
38.72351881,8.91697651
38.72353909,8.91866808
38.72354904,8.97079133
38.72359403,8.92142136
38.72361376,8.97485984
38.72362108,9.04335222
38.72364191,9.03974947
38.72366971,8.95366175
38.72369398,8.94785047
38.72369577,8.88371876
38.72370051,9.06520632
38.72374109,8.87525568
38.72374141,8.91067721
38.72377757,9.01654241
38.72386065,8.97805867
38.72386081,9.02764773
38.72392412,8.86461932
38.7239318,9.08188513
38.72393997,9.0812311
38.72394822,8.88119814
38.72395399,8.9529131
38.72397384,8.91302228
38.7239758,9.03062276
38.72397695,9.04843437
38.72398975,8.84862203
38.72405551,8.96176796
38.72416291,9.08620467
38.72416904,8.97092899
38.72420618,9.05366914
38.72425387,8.9296649
38.7243719,8.90612865
38.72438444,8.86870009
38.72439361,9.04901323
38.72439968,8.99634222
38.72442638,8.94539529
38.72444791,8.97749739
38.72448283,8.89949111
38.72449249,8.98537673
38.72450609,9.00714301
38.72451754,8.94239785
38.72451776,8.96729839
38.72454254,8.86892594
38.72456816,8.94501897
38.72459789,9.07775921
38.72464786,8.88475802
38.72465589,9.06708076
38.72467116,9.00236873
38.72467131,8.84439347
38.72468069,8.96000982
38.72468237,8.93941613
38.7247402,8.8968924
38.72475406,8.90407514
38.72477275,8.98335145
38.72480771,8.9203934
38.72480973,9.03635681
38.7248114,9.03144068
38.72481333,8.89954073
38.72484267,9.09146095
38.72489264,9.00075658
38.7249106,8.97429384
38.72491064,8.9046856
38.72493983,9.01617591
38.72501277,9.09013342
38.72502124,8.88845706
38.72502253,9.07586266
38.72507344,8.98589566
38.72517316,9.03367597
38.72520303,9.07731079
38.72523286,8.93177318
38.72527386,8.85073902
38.72529862,8.84934337
38.72530583,8.86622818
38.72531985,9.00063806
38.72533699,8.84519546
38.72536904,8.98588942
38.72542375,8.84000484
38.72542979,8.94522301
38.72545025,8.90050177
38.72546299,8.91373878
38.72550721,8.85751594
38.72560267,8.98272769
38.72560663,9.05589353
38.72562336,8.89512447
38.72563283,8.91936477
38.72566606,9.02592486
38.72567148,9.01661856
38.72571826,8.9467213
38.72573569,8.94540889
38.72574322,8.8421679
38.72580295,8.8725613
38.72587392,8.98085217
38.72588759,9.01972957
38.72592261,8.9344239
38.72593581,9.01572565
38.72595875,8.89161356
38.72598217,8.92238509
38.72601151,8.88553788
38.72610258,8.99832652
38.72612967,8.88089134
38.72613009,8.98647039
38.72613511,8.90584042
38.7261734,8.8560758
38.72624081,8.85731827
38.72629538,8.86423279
38.72631913,9.00642742
38.72633121,8.9235338
38.72635537,8.98836183
38.72637657,8.99701306
38.72638585,8.8881834
38.72640488,8.96224319
38.72640521,8.85878414
38.72640801,8.93633601
38.72649301,8.91394779
38.72649792,8.93992486
38.7265148,8.92081242
38.72654051,9.06632313
38.72655042,8.9727147
38.72657854,9.01684492
38.7266115,9.02739688
38.72662338,8.96460765
38.72666614,8.94981872
38.72668449,9.0001747
38.72669844,9.04046991
38.72684467,8.96305648
38.72686396,8.95617886
38.72686603,8.96306435
38.7268811,9.03991094
38.72689921,9.00214646
38.72692214,8.8437398
38.72694815,9.04611594
38.7269716,8.97907185
38.72698576,8.94466712
38.72700899,8.90705174
38.72701395,9.00850455
38.72702185,8.97450841
38.7270349,8.92734313
38.72708206,9.09026139
38.72710291,8.92942528
38.72715072,9.00652935
38.72718246,9.06014687
38.72719329,8.99204971
38.72721029,8.90290917
38.72721177,9.06449077
38.72723642,8.94988797
38.72732534,8.98438542
38.72734076,8.85489575
38.72740724,8.94142232
38.72741601,8.92558296
38.72744028,9.0144179
38.72746029,8.83908384
38.72747857,8.9643375
38.72748656,9.02606294
38.72749018,9.06084575
38.72754759,8.99590474
38.72760916,9.0326225
38.72761893,9.07272948
38.72762307,8.84303419
38.72764628,9.01897246
38.72766157,8.88935444
38.72766482,9.06957508
38.72771865,8.95761326
38.72774942,9.06485209
38.7277714,9.05993105
38.72781976,8.916829
38.72782423,8.96058388
38.72782488,8.96430457
38.72786644,8.8785952
38.7279007,9.08180841
38.72798618,8.83792878
38.72800893,8.97597642
38.72801835,8.87771101
38.72801967,9.01847543
38.72804317,8.94814006
38.7280914,8.86562401
38.72810314,9.03923848
38.72815532,8.89862869
38.7281825,8.98201488
38.72820646,9.05545062
38.7282205,8.96750486
38.72822111,8.97626535
38.72822758,9.07852038
38.72832057,8.96345608
38.72835128,8.8409043
38.72836868,8.88930699
38.72837418,8.89769659
38.7283759,8.96666134
38.72839036,9.08791368
38.72839765,9.08250533
38.72840106,8.91313224
38.72847556,8.92491304
38.72851195,8.91276785
38.72853177,8.84850833
38.72853415,8.90522029
38.72855388,8.9083678
38.72858009,8.88497844
38.72862369,8.84648589
38.72864016,8.97239208
38.72866286,8.87942434
38.72866939,8.87872094
38.72872015,8.8840301
38.72874739,9.08685251
38.72877651,9.03957114
38.72877799,8.96964583
38.72880867,9.01147867
38.72881547,8.84020645
38.72884902,9.00670911
38.72886092,8.89263793
38.72887276,8.88869456
38.72887716,9.07848966
38.7289109,8.91322855
38.72893716,8.84371131
38.72896687,8.97812772
38.72899348,8.87121212
38.72903441,8.88032558
38.72904297,8.96664208
38.72905054,8.98501378
38.72909887,8.96673787
38.72912842,8.91386453
38.72913523,9.00577855
38.72914765,8.91923455
38.72915428,8.91360743
38.72915708,8.89551157
38.72916297,9.05821327
38.72917857,8.90551834
38.72918327,8.95437363
38.72921318,8.90266911
38.72924406,8.86978677
38.72925735,8.96752166
38.72928731,9.00300169
38.72929389,8.86386059
38.72937782,8.94597519
38.72938867,8.86568897
38.72944261,8.95893132
38.72952033,8.94699196
38.72952345,8.94248128
38.72956801,8.99369055
38.72957977,9.07412995
38.72958161,9.02244678
38.72959936,8.86903542
38.72966988,8.96598413
38.7296717,9.0337603
38.72968668,8.84333094
38.72969216,8.8664767
38.72969963,8.83899244
38.72971291,9.07387741
38.72973867,8.90853289
38.72977557,8.96703458
38.72978558,8.94240019
38.72978715,9.00376545
38.72979215,8.87361247
38.72991992,8.84788056
38.72996303,9.03123067
38.72996364,8.92399015
38.72996671,8.95919396
38.72996712,9.08028512
38.72996725,8.86371601
38.73000001,8.91064495
38.73000451,9.02228143
38.73008853,9.07632892
38.73016651,8.986736
38.73016977,8.97417629
38.73019372,9.02284614
38.73031156,8.92549797
38.73032338,8.85715949
38.73032711,9.04414961
38.73033795,8.99960598
38.73036208,9.05224373
38.73036374,8.98678198
38.73041314,8.84663007
38.73046792,8.97874425
38.7305833,8.84496492
38.7306279,9.04425104
38.73067437,8.94062805
38.73069337,9.08383297
38.73070907,9.05022922
38.73071888,8.86463519
38.73078362,8.85304709
38.73082074,8.94929303
38.7308211,8.90069116
38.73085614,9.01065675
38.73087706,8.85024669
38.73088207,8.85295551
38.73090761,9.00689353
38.73091577,9.03746837
38.73091695,8.90253055
38.73091697,9.0383369
38.73094493,8.9171154
38.73095215,8.91630197
38.73095216,9.09123645
38.73097033,8.98431767
38.73099614,8.91989812
38.73102747,8.85648399
38.73104421,8.92531337
38.7310734,8.86148109
38.73112164,9.02150689
38.73112674,9.05606616
38.73116595,8.92308713
38.73120567,8.98266996
38.73123917,8.88637063
38.73125545,8.9186134
38.73132228,8.90158197
38.73133066,8.98814591
38.73138714,9.0162726
38.73142157,8.9151501
38.73145318,8.92062966
38.73152119,9.02548288
38.73160159,9.04906266
38.7316084,8.98284307
38.73161105,9.00768994
38.7316466,9.07684535
38.73166353,8.94997474
38.73167124,8.97088398
38.73171023,9.03505223
38.7317256,9.05153727
38.73175053,9.01965246
38.73176744,8.9309163
38.73181629,8.89156595
38.7318416,8.92173316
38.7319339,9.03003281
38.73199117,9.04435419
38.73202683,9.02507713
38.73202937,9.01544103
38.73205012,8.97035185
38.73205753,8.87207105
38.73212482,8.88440607
38.73215873,8.95994168
38.73221767,8.88915501
38.7323159,9.06555363
38.73231907,9.00554597
38.73234003,8.9960191
38.73235013,8.90232242
38.73240956,8.86168904
38.7324268,9.03016896
38.73248309,8.87960393
38.73249023,8.9676345
38.73250498,9.00467226
38.73251962,9.05434979
38.73254376,8.99024657
38.73256824,8.95909538
38.73257643,9.05848414
38.73265164,8.83793272
38.73266136,8.93532554
38.73266453,8.89242822
38.7326725,8.84717827
38.73270638,8.93683439
38.73273325,8.93987241
38.73274219,8.93042854
38.73274847,8.88971528
38.73274976,8.97281998
38.73278952,9.07183169
38.73280227,9.08629969
38.73286981,8.83761934
38.73287306,8.942212
38.73289415,8.87949756
38.73291128,8.99164005
38.73291183,8.87689131
38.7329252,8.95477235
38.73292609,8.8831796
38.73294375,9.01919652
38.73295581,9.05650551
38.7330263,9.05161406
38.73303739,8.97070485
38.7330662,9.069378
38.73307757,8.87502797
38.73314956,8.98426292
38.73316227,8.93056679
38.73317481,9.04214587
38.73318871,8.97126078
38.73326459,8.92256488
38.73336096,8.97898772
38.73337737,8.98033371
38.73341173,8.94219544
38.73342318,9.00530507
38.73354314,8.84185857
38.7335495,8.9487165
38.73355757,9.07330538
38.73358972,8.95863637
38.73362562,9.00932834
38.7336469,9.04569197
38.73366748,8.85499219
38.73368004,9.06175171
38.73368527,8.91678709
38.73371941,8.86347182
38.73384168,8.94516564
38.7338486,9.05757809
38.73389097,8.86317261
38.73389647,9.07217716
38.73389767,8.92310229
38.73393363,8.99847801
38.73394298,9.00114494
38.73395045,8.86109043
38.73395314,8.83693681
38.73396397,9.04341214
38.73397045,8.84120466
38.73401086,9.01624117
38.73403652,8.84258181
38.73409419,8.95958914
38.73417331,9.0026984
38.73425832,8.99756896
38.73429789,9.02415669
38.73435128,9.07098187
38.73435792,8.84891447
38.73436064,8.92624279
38.73436312,9.083442
38.73436352,8.96939908
38.73437456,9.00438486
38.73441683,9.00541364
38.73444217,8.98470359
38.73447024,8.98021758
38.73450804,8.8378434
38.73451926,8.86337895
38.73454927,8.92247469
38.73455461,8.8434415
38.73456843,8.88027295
38.73458192,8.9591557
38.73459599,9.04305942
38.73465865,8.92699458
38.73466222,8.98320325
38.73466604,8.91953669
38.73470989,8.96227866
38.73473757,9.00632725
38.73475311,8.89949268
38.73477113,8.93297101
38.73477309,9.08139989
38.73484847,8.99585746
38.73492041,8.85280356
38.73495269,8.88066326
38.73495333,9.05975528
38.73499634,8.91638131
38.73506678,8.95445068
38.73507015,9.01351388
38.73507049,9.02913728
38.73507109,8.96301545
38.73507919,8.9722254
38.73511352,8.91884399
38.73524539,9.08855793
38.73525784,8.84388128
38.73527408,8.9279888
38.73527716,8.90677818
38.73529408,8.93254122
38.73536428,8.97270111
38.73536996,8.86385639
38.73543943,9.07074751
38.7354537,8.97976905
38.73547778,9.04410609
38.7354798,9.0702264
38.73549488,8.94699345
38.73551851,9.03317474
38.73552642,9.00844204
38.7356257,9.07499785
38.73562973,9.06219088
38.73563761,8.95900904
38.73564638,8.90255011
38.73565847,8.89927162
38.73566886,9.00991358
38.73570047,9.07079696
38.73574422,8.91167573
38.73574445,8.87609854
38.73575262,9.08306878
38.73584091,8.90729391
38.73584424,9.05963847
38.73584959,8.95575646
38.7358698,9.07088072
38.73589565,9.08886234
38.73594849,8.83939299
38.73597787,8.96897264
38.73600344,8.95638658
38.73606222,9.00662273
38.73606586,8.98921907
38.73613664,9.06767686
38.73618053,8.89107872
38.73618866,8.92621324
38.73620225,8.90579096
38.73621098,8.88912881
38.73623937,8.88266524
38.73624779,8.98184887
38.73625428,9.02282693
38.73626593,8.87371106
38.73630216,8.87096398
38.7363022,9.00559876
38.73634432,8.97550462
38.73636084,9.06128214
38.73637224,9.06538453
38.73638453,8.9176852
38.73638671,8.94691215
38.73638711,9.05287554
38.73645411,8.91844526
38.73646685,9.07205536
38.73652478,9.08936444
38.73652723,8.98645424
38.73653807,8.87556945
38.73656851,9.01800676
38.73657517,8.9552411
38.73659447,8.9323348
38.73663717,8.8406798
38.73668523,9.0827953
38.73670649,9.00546329
38.73673262,8.84890393
38.73674337,9.05953398
38.73674764,8.90266157
38.73681523,9.06990485
38.73684055,9.06700111
38.73688057,9.03793576
38.73690355,8.99961531
38.7369082,8.98656861
38.7369228,8.92094861
38.7369243,8.86258746
38.73692912,8.837241
38.73695887,8.91609671
38.73696957,8.85485913
38.73698228,8.93335351
38.7370127,8.98982029
38.73702769,8.96136049
38.73704749,8.92861191
38.73708131,8.96406584
38.73717973,8.94642114
38.7371929,9.00135747
38.73719467,8.83822624
38.7371955,8.94110699
38.7371992,8.99650814
38.73723913,8.83943175
38.7372401,8.96266103
38.73729469,9.09133004
38.7373044,9.02227257
38.73732428,8.97762229
38.73738231,8.93557035
38.7373829,8.89252004
38.73738636,8.90538637
38.73739572,9.02988009
38.73742075,8.93896788
38.73744428,8.90497541
38.73745638,9.0239519
38.73747855,8.89755359
38.73748576,8.95175352
38.73749427,9.0055293
38.73749452,8.96619075
38.73752589,8.85638911
38.73753666,8.9755922
38.73755343,8.92879634
38.73755549,8.9396658
38.73756212,9.01846171
38.73757243,8.93148818
38.73758642,8.96612978
38.73761108,9.07020217
38.73762014,9.05021363
38.73762185,9.00622111
38.73762746,8.90880855
38.73764778,8.86694315
38.73770075,8.89902468
38.73770822,8.90381285
38.73778946,8.9920445
38.73779056,9.05461192
38.73779323,9.07036134
38.73779949,9.08624279
38.7378098,8.98324354
38.73781255,9.04200584
38.73785082,8.91448994
38.73797993,9.04715454
38.73798407,9.01182566
38.73799591,8.97576457
38.73802519,8.99017934
38.73805445,8.90018765
38.73809617,9.07235521
38.73810955,9.07786274
38.73813056,8.8407677
38.73815472,8.85061321
38.73817637,8.97782094
38.73818357,8.84467985
38.73820275,9.01402428
38.73822353,9.0904998
38.73823095,8.85569893
38.73823578,8.99587579
38.73831482,9.07830828
38.73834428,8.93248342
38.73838343,8.98636238
38.73841192,8.96655322
38.73843617,9.0540599
38.7384682,9.06483199
38.73850991,8.97912942
38.73853091,8.86080319
38.73859417,8.96814153
38.73859431,9.04572607
38.73869325,9.05631779
38.73870812,8.88830292
38.73871857,8.88681012
38.73872726,8.84837339
38.73872822,9.07752327
38.73882196,9.05990699
38.73883357,8.94958446
38.73885085,8.97453941
38.73889901,8.85363612
38.73890424,8.98442831
38.73890664,9.03488789
38.73892366,8.86313982
38.73894382,8.90273332
38.73896425,8.87344149
38.73897188,8.85836956
38.73897617,8.93319406
38.73899025,8.87120404
38.73900505,8.88778139
38.73901716,8.85219116
38.73902626,9.02757997
38.73904263,8.88339799
38.73905264,8.92756859
38.73905727,8.91050097
38.73908824,9.08898999
38.73911654,8.87828303
38.73912231,8.97753081
38.73914267,8.91232215
38.7391451,9.02666194
38.73916721,8.8451349
38.73920932,8.84009804
38.73924555,9.0588437
38.73926147,9.03905176
38.73926584,8.9582842
38.73926789,8.88141876
38.7392714,9.07986233
38.73930808,8.88661735
38.73931063,8.99916362
38.73933221,8.94471581
38.73933876,9.0649075
38.73933927,9.01129443
38.73934933,9.08671624
38.73939823,9.07755482
38.73941535,8.98727101
38.73942953,8.93256597
38.73944573,8.97552601
38.73949145,8.93031191
38.73950309,8.89569718
38.73953199,9.06662142
38.73955275,8.91299859
38.73956398,8.93449432
38.73961593,9.00237095
38.73966919,8.86430042
38.73969097,8.90840037
38.73971903,9.00231332
38.73973109,9.07630962
38.73973479,9.04406545
38.73975295,8.9589237
38.73979411,9.06278896
38.73979592,8.94985869
38.7398032,9.08530556
38.73981352,9.08208122
38.73981676,8.89533959
38.73983142,8.98490087
38.73989592,8.88223297
38.7398962,8.90887671
38.73990521,8.9645884
38.73994211,9.02194988
38.73995544,9.08685633
38.73999938,8.88959935
38.74000589,8.946865
38.74001571,8.91277668
38.74001774,8.97179667
38.74001829,8.84139361
38.74003844,8.99573655
38.74003874,8.92126406
38.74004685,8.98326623
38.74006304,8.9282536
38.74007469,9.05667613
38.740094,9.0157772
38.74013469,9.06982076
38.74015193,9.02172199
38.74016356,8.96331528
38.74017216,8.97130762
38.74017407,9.01218487
38.74025048,8.87035369
38.74025714,9.00556822
38.74027012,8.92360696
38.74027393,8.93047014
38.7402804,8.93752597
38.74028604,8.88694303
38.74029076,9.00307163
38.7402955,8.83906098
38.74040613,8.86056707
38.74041143,8.87727448
38.74042169,9.02646779
38.74042596,8.84531537
38.74043166,9.04079942
38.74043523,8.93565209
38.74047596,8.99329533
38.7405196,8.89369869
38.74054417,8.87841315
38.74055965,8.90308813
38.74057224,8.87277185
38.74057241,9.00408767
38.74057505,8.98011626
38.74058461,8.88349555
38.74058642,9.05354286
38.74067315,9.05935445
38.74069983,9.0106293
38.74071681,8.98637924
38.74072455,8.89206252
38.74073336,9.02321663
38.74076409,9.03092903
38.74077803,8.91090779
38.74077849,9.0296518
38.74077906,9.05012606
38.74078987,9.0626411
38.74092136,8.93627931
38.7409325,8.84019128
38.74093744,9.0742482
38.74094183,8.96335631
38.74094996,9.07654463
38.74095299,9.05954125
38.74098227,8.95001196
38.74101689,9.03551248
38.74102932,9.07660983
38.74103067,8.89838084
38.7410979,8.97692459
38.74111508,8.88939244
38.74112998,8.96179891
38.74120665,8.95899829
38.7412188,8.87215321
38.74125979,8.8613872
38.74126558,9.0159124
38.7412784,8.96615175
38.741289,8.88758832
38.74131159,9.00153766
38.74131982,8.90876533
38.74135081,9.04324626
38.74135128,8.93756387
38.74135686,8.91936024
38.74138303,9.03349455
38.74141499,8.90696923
38.74142311,9.02938036
38.7414284,8.90209535
38.7414469,8.97338492
38.74145557,9.01009918
38.74147588,8.96936586
38.74150103,9.0831341
38.74151469,9.08368154
38.74153511,8.88444311
38.74154339,8.91202158
38.74155868,9.07040516
38.74162738,8.94212209
38.74165725,8.93514889
38.74166042,9.03215896
38.74167228,9.08341521
38.7417128,9.08869211
38.7417146,8.86609683
38.7417189,8.85754689
38.74173067,9.02511075
38.74173781,9.03333118
38.74175843,8.94006157
38.74176377,9.0015775
38.74190606,8.95287957
38.74199581,9.03996977
38.74202594,8.97165733
38.74210774,9.05714774
38.74211597,8.88430087
38.74212621,9.08008508
38.74212815,9.02966379
38.74213444,8.91445513
38.74214388,8.86754269
38.74214448,8.98993152
38.7421833,9.03032941
38.74218945,8.97753058
38.74219663,8.97068834
38.74220189,8.86296527
38.74220688,8.94836752
38.7422343,8.92276236
38.74223618,9.04059775
38.7422697,9.04119032
38.7423139,8.88819511
38.74235056,9.0281212
38.74238952,9.06842015
38.74239571,8.88412083
38.74242519,8.94147323
38.74242835,8.97369796
38.74243319,9.02175538
38.74246658,8.88362885
38.74246745,8.89232498
38.74246804,9.01825476
38.74248019,8.93412993
38.74248586,8.95236779
38.74252553,9.05630191
38.74253473,9.05427843
38.74254796,9.0716896
38.74257288,8.98815313
38.74258979,8.88004079
38.74261237,9.05920109
38.74261247,9.05179695
38.74262517,8.98702788
38.74264343,9.06034995
38.74265093,9.07281366
38.74266181,9.06844806
38.7426815,9.09007872
38.74275732,8.89722258
38.74277607,9.05461282
38.74278845,8.94685414
38.74279241,9.06949503
38.74282763,8.85119632
38.74284348,9.03867224
38.74289698,9.05609063
38.74289728,8.96015035
38.74290132,9.01980387
38.74292403,8.84417918
38.74294653,9.07483775
38.74297196,9.07892558
38.74298478,8.92588165
38.74298602,9.0075646
38.74301022,9.00047641
38.74306037,8.85909511
38.74308773,8.94304793
38.74309428,8.84517834
38.74313482,9.0254141
38.74316396,8.88064648
38.743168,8.94721937
38.7431717,9.07596177
38.74321518,8.88065751
38.74322156,8.8597827
38.74329906,9.0292933
38.74333213,8.84558308
38.74334062,8.96494668
38.74336263,8.83894911
38.7433695,8.98947481
38.74340997,8.98733939
38.74342819,8.99462269
38.7434485,8.93836565
38.74346377,8.96196132
38.74347229,8.91311419
38.74348576,9.00104123
38.74351305,8.86801801
38.74351985,9.05175783
38.74352433,9.07879728
38.74352788,9.08357024
38.74353035,9.01535213
38.74354373,8.98482473
38.74358919,8.87043962
38.7435944,8.8793564
38.74359561,8.8465008
38.7436113,9.05968086
38.74364237,8.9890864
38.74366233,9.06147825
38.74367805,9.01417294
38.74368654,8.85351921
38.7437155,8.90822713
38.74373515,8.93235567
38.74373762,8.86790499
38.74374294,9.00844598
38.74375619,8.90178075
38.74377274,8.96867741
38.74380294,8.97160483
38.74381899,8.89489506
38.74392292,9.06759701
38.74397203,9.0645496
38.74400266,8.84252661
38.74400828,8.8494167
38.74408701,8.98326333
38.7440996,9.01240444
38.74413697,9.0812692
38.74416485,8.98736819
38.74416499,9.06000749
38.744174,9.00071577
38.74425311,9.05417189
38.74425746,9.0338769
38.74426599,8.94783444
38.74432246,8.97200429
38.74433248,9.07443233
38.74436078,8.87619588
38.74436307,9.05832982
38.74439108,8.99574711
38.74440396,8.96297112
38.74442647,8.87364027
38.74442684,9.0188689
38.74443247,9.0145057
38.74443905,9.063913
38.74445971,9.07447476
38.74451542,8.98227566
38.74457078,8.89183189
38.74460019,9.07015064
38.74463854,8.93313198
38.74465509,8.85346973
38.7446724,9.03122872
38.74472607,9.06002231
38.74472748,8.97536703
38.74476758,9.05103799
38.74477322,9.05711279
38.74481152,9.00397969
38.74482584,8.88072408
38.74482971,9.08581039
38.7448355,8.97019642
38.7448465,9.07845626
38.74490352,9.02243373
38.74492845,9.06028951
38.74496675,8.98789563
38.7450056,9.01813813
38.74501763,9.02905351
38.74504938,8.95968368
38.74508054,9.06282227
38.74511218,8.85889424
38.74514096,8.97066475
38.7451471,9.060577
38.74517218,9.03603879
38.74518181,9.09078677
38.74520343,8.96405229
38.74521328,8.87505975
38.74521973,8.90024285
38.74522816,8.96115438
38.74528573,8.88613314
38.7452866,8.97302603
38.7452898,9.06600293
38.74532599,8.95402134
38.74534774,8.96056423
38.74535358,9.00483047
38.74535873,9.00257186
38.74539374,9.07472736
38.74539961,8.94914154
38.74542242,8.91268793
38.74542855,8.9839786
38.74543377,9.05331296
38.74543463,9.01872058
38.7454748,8.92579424
38.74548917,9.044169
38.74553132,8.8776656
38.74559171,8.9690481
38.74559509,8.84177028
